routeId,geometryId,kind,routeKey,floor,image,card,sheet,cell,changed,pointsBefore,pointsAfter,turnsBefore,turnsAfter,routeLengthBefore,routeLengthAfter,clearanceBefore,clearanceAfter,redundantCollinearPointsAfter,lowAngleAlternationsAfter,visualReviewStatus,wallCrossing,unnecessaryBend,endpointIssue,reviewNotes
R00659,G0289,floorNav,重症医学科|||S6|||fromElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0289.jpg,all-route-sheets/sheet-019.jpg,1,true,26,12,1,1,70.008167,70.008167,20.375,20.375,0,1,pending,,,,
R00660,G0289,floorNav,重症医学科|||S6|||toElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0289.jpg,all-route-sheets/sheet-019.jpg,1,true,26,12,1,1,70.008167,70.008167,20.375,20.375,0,1,pending,,,,
R00661,G0290,floorNav,重症医学科|||S7|||fromElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0290.jpg,all-route-sheets/sheet-019.jpg,2,true,27,20,3,3,93.20682,93.20682,20.575,20.575,0,1,pending,,,,
R00662,G0290,floorNav,重症医学科|||S7|||toElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0290.jpg,all-route-sheets/sheet-019.jpg,2,true,27,20,3,3,93.20682,93.20682,20.575,20.575,0,1,pending,,,,
R00663,G0298,sameFloor,病理科|||输血科,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0298.jpg,all-route-sheets/sheet-019.jpg,10,false,2,2,0,0,14.840254,14.840254,21.0,21.0,0,0,pending,,,,
R00664,G0299,sameFloor,病理科|||重症医学科,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0299.jpg,all-route-sheets/sheet-019.jpg,11,false,1,1,0,0,0.0,0.0,0.0,0.0,0,0,pending,,,,
R00665,G0298,sameFloor,输血科|||病理科,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0298.jpg,all-route-sheets/sheet-019.jpg,10,false,2,2,0,0,14.840254,14.840254,21.0,21.0,0,0,pending,,,,
R00666,G0298,sameFloor,输血科|||重症医学科,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0298.jpg,all-route-sheets/sheet-019.jpg,10,false,2,2,0,0,14.840254,14.840254,21.0,21.0,0,0,pending,,,,
R00667,G0299,sameFloor,重症医学科|||病理科,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0299.jpg,all-route-sheets/sheet-019.jpg,11,false,1,1,0,0,0.0,0.0,0.0,0.0,0,0,pending,,,,
R00668,G0298,sameFloor,重症医学科|||输血科,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0298.jpg,all-route-sheets/sheet-019.jpg,10,false,2,2,0,0,14.840254,14.840254,21.0,21.0,0,0,pending,,,,
R00669,G0300,floorNav,静脉用药调配中心|||S1|||fromElevator,5楼,/assets/floor-maps/5F.jpg,all-route-cards/route-0300.jpg,all-route-sheets/sheet-019.jpg,12,false,4,4,0,0,11.956211,11.956211,21.0,21.0,0,1,pending,,,,
R00670,G0300,floorNav,静脉用药调配中心|||S1|||toElevator,5楼,/assets/floor-maps/5F.jpg,all-route-cards/route-0300.jpg,all-route-sheets/sheet-019.jpg,12,false,4,4,0,0,11.956211,11.956211,21.0,21.0,0,1,pending,,,,
R00671,G0301,floorNav,静脉用药调配中心|||S2|||fromElevator,5楼,/assets/floor-maps/5F.jpg,all-route-cards/route-0301.jpg,all-route-sheets/sheet-019.jpg,13,true,21,6,1,1,38.72178,38.72178,20.397,20.397,0,0,pending,,,,
R00672,G0301,floorNav,静脉用药调配中心|||S2|||toElevator,5楼,/assets/floor-maps/5F.jpg,all-route-cards/route-0301.jpg,all-route-sheets/sheet-019.jpg,13,true,21,6,1,1,38.72178,38.72178,20.397,20.397,0,0,pending,,,,
R00673,G0302,floorNav,静脉用药调配中心|||S3|||fromElevator,5楼,/assets/floor-maps/5F.jpg,all-route-cards/route-0302.jpg,all-route-sheets/sheet-019.jpg,14,true,17,8,2,2,36.328954,36.328954,20.984,20.984,0,0,pending,,,,
R00674,G0302,floorNav,静脉用药调配中心|||S3|||toElevator,5楼,/assets/floor-maps/5F.jpg,all-route-cards/route-0302.jpg,all-route-sheets/sheet-019.jpg,14,true,17,8,2,2,36.328954,36.328954,20.984,20.984,0,0,pending,,,,
R00675,G0303,floorNav,儿科病房|||S1|||fromElevator,6楼,/assets/floor-maps/6F.jpg,all-route-cards/route-0303.jpg,all-route-sheets/sheet-019.jpg,15,false,9,9,0,0,35.232327,35.232327,21.0,21.0,0,1,pending,,,,
R00676,G0303,floorNav,儿科病房|||S1|||toElevator,6楼,/assets/floor-maps/6F.jpg,all-route-cards/route-0303.jpg,all-route-sheets/sheet-019.jpg,15,false,9,9,0,0,35.232327,35.232327,21.0,21.0,0,1,pending,,,,
R00677,G0304,floorNav,儿科病房|||S2|||fromElevator,6楼,/assets/floor-maps/6F.jpg,all-route-cards/route-0304.jpg,all-route-sheets/sheet-019.jpg,16,false,2,2,0,0,2.296837,2.296837,21.0,21.0,0,0,pending,,,,
R00678,G0304,floorNav,儿科病房|||S2|||toElevator,6楼,/assets/floor-maps/6F.jpg,all-route-cards/route-0304.jpg,all-route-sheets/sheet-019.jpg,16,false,2,2,0,0,2.296837,2.296837,21.0,21.0,0,0,pending,,,,
R00679,G0305,floorNav,儿科病房|||S3|||fromElevator,6楼,/assets/floor-maps/6F.jpg,all-route-cards/route-0305.jpg,all-route-sheets/sheet-020.jpg,1,false,4,4,0,0,2.781646,2.781646,20.378,20.378,0,0,pending,,,,
R00680,G0305,floorNav,儿科病房|||S3|||toElevator,6楼,/assets/floor-maps/6F.jpg,all-route-cards/route-0305.jpg,all-route-sheets/sheet-020.jpg,1,false,4,4,0,0,2.781646,2.781646,20.378,20.378,0,0,pending,,,,
R00681,G0306,floorNav,产房|||S1|||fromElevator,7楼,/assets/floor-maps/7F.jpg,all-route-cards/route-0306.jpg,all-route-sheets/sheet-020.jpg,2,true,11,7,1,1,29.079457,29.079457,20.394,20.394,0,0,pending,,,,
R00682,G0306,floorNav,产房|||S1|||toElevator,7楼,/assets/floor-maps/7F.jpg,all-route-cards/route-0306.jpg,all-route-sheets/sheet-020.jpg,2,true,11,7,1,1,29.079457,29.079457,20.394,20.394,0,0,pending,,,,
R00683,G0307,floorNav,产房|||S2|||fromElevator,7楼,/assets/floor-maps/7F.jpg,all-route-cards/route-0307.jpg,all-route-sheets/sheet-020.jpg,3,false,2,2,0,0,1.93154,1.93154,21.0,21.0,0,0,pending,,,,
R00684,G0307,floorNav,产房|||S2|||toElevator,7楼,/assets/floor-maps/7F.jpg,all-route-cards/route-0307.jpg,all-route-sheets/sheet-020.jpg,3,false,2,2,0,0,1.93154,1.93154,21.0,21.0,0,0,pending,,,,
R00685,G0308,floorNav,产房|||S3|||fromElevator,7楼,/assets/floor-maps/7F.jpg,all-route-cards/route-0308.jpg,all-route-sheets/sheet-020.jpg,4,false,2,2,0,0,3.399349,3.399349,21.0,21.0,0,0,pending,,,,
R00686,G0308,floorNav,产房|||S3|||toElevator,7楼,/assets/floor-maps/7F.jpg,all-route-cards/route-0308.jpg,all-route-sheets/sheet-020.jpg,4,false,2,2,0,0,3.399349,3.399349,21.0,21.0,0,0,pending,,,,
R00687,G0306,floorNav,妇产科病房|||S1|||fromElevator,7楼,/assets/floor-maps/7F.jpg,all-route-cards/route-0306.jpg,all-route-sheets/sheet-020.jpg,2,true,11,7,1,1,29.079457,29.079457,20.394,20.394,0,0,pending,,,,
R00688,G0306,floorNav,妇产科病房|||S1|||toElevator,7楼,/assets/floor-maps/7F.jpg,all-route-cards/route-0306.jpg,all-route-sheets/sheet-020.jpg,2,true,11,7,1,1,29.079457,29.079457,20.394,20.394,0,0,pending,,,,
R00689,G0307,floorNav,妇产科病房|||S2|||fromElevator,7楼,/assets/floor-maps/7F.jpg,all-route-cards/route-0307.jpg,all-route-sheets/sheet-020.jpg,3,false,2,2,0,0,1.93154,1.93154,21.0,21.0,0,0,pending,,,,
R00690,G0307,floorNav,妇产科病房|||S2|||toElevator,7楼,/assets/floor-maps/7F.jpg,all-route-cards/route-0307.jpg,all-route-sheets/sheet-020.jpg,3,false,2,2,0,0,1.93154,1.93154,21.0,21.0,0,0,pending,,,,
R00691,G0308,floorNav,妇产科病房|||S3|||fromElevator,7楼,/assets/floor-maps/7F.jpg,all-route-cards/route-0308.jpg,all-route-sheets/sheet-020.jpg,4,false,2,2,0,0,3.399349,3.399349,21.0,21.0,0,0,pending,,,,
R00692,G0308,floorNav,妇产科病房|||S3|||toElevator,7楼,/assets/floor-maps/7F.jpg,all-route-cards/route-0308.jpg,all-route-sheets/sheet-020.jpg,4,false,2,2,0,0,3.399349,3.399349,21.0,21.0,0,0,pending,,,,
R00693,G0309,sameFloor,产房|||妇产科病房,7楼,/assets/floor-maps/7F.jpg,all-route-cards/route-0309.jpg,all-route-sheets/sheet-020.jpg,5,false,1,1,0,0,0.0,0.0,0.0,0.0,0,0,pending,,,,
R00694,G0309,sameFloor,妇产科病房|||产房,7楼,/assets/floor-maps/7F.jpg,all-route-cards/route-0309.jpg,all-route-sheets/sheet-020.jpg,5,false,1,1,0,0,0.0,0.0,0.0,0.0,0,0,pending,,,,
R00695,G0310,floorNav,外一科病房|||S1|||fromElevator,8楼,/assets/floor-maps/8F.jpg,all-route-cards/route-0310.jpg,all-route-sheets/sheet-020.jpg,6,false,3,3,0,0,28.783927,28.783927,20.197,20.197,0,0,pending,,,,
R00696,G0310,floorNav,外一科病房|||S1|||toElevator,8楼,/assets/floor-maps/8F.jpg,all-route-cards/route-0310.jpg,all-route-sheets/sheet-020.jpg,6,false,3,3,0,0,28.783927,28.783927,20.197,20.197,0,0,pending,,,,
R00697,G0311,floorNav,外一科病房|||S2|||fromElevator,8楼,/assets/floor-maps/8F.jpg,all-route-cards/route-0311.jpg,all-route-sheets/sheet-020.jpg,7,false,2,2,0,0,9.190966,9.190966,21.0,21.0,0,0,pending,,,,
R00698,G0311,floorNav,外一科病房|||S2|||toElevator,8楼,/assets/floor-maps/8F.jpg,all-route-cards/route-0311.jpg,all-route-sheets/sheet-020.jpg,7,false,2,2,0,0,9.190966,9.190966,21.0,21.0,0,0,pending,,,,
R00699,G0312,floorNav,外一科病房|||S3|||fromElevator,8楼,/assets/floor-maps/8F.jpg,all-route-cards/route-0312.jpg,all-route-sheets/sheet-020.jpg,8,false,2,2,0,0,9.454864,9.454864,21.0,21.0,0,0,pending,,,,
R00700,G0312,floorNav,外一科病房|||S3|||toElevator,8楼,/assets/floor-maps/8F.jpg,all-route-cards/route-0312.jpg,all-route-sheets/sheet-020.jpg,8,false,2,2,0,0,9.454864,9.454864,21.0,21.0,0,0,pending,,,,
R00701,G0313,floorNav,外二科病房|||S1|||fromElevator,9楼,/assets/floor-maps/9F.jpg,all-route-cards/route-0313.jpg,all-route-sheets/sheet-020.jpg,9,false,4,4,0,0,28.564943,28.564943,20.197,20.197,0,0,pending,,,,
R00702,G0313,floorNav,外二科病房|||S1|||toElevator,9楼,/assets/floor-maps/9F.jpg,all-route-cards/route-0313.jpg,all-route-sheets/sheet-020.jpg,9,false,4,4,0,0,28.564943,28.564943,20.197,20.197,0,0,pending,,,,
R00703,G0314,floorNav,外二科病房|||S2|||fromElevator,9楼,/assets/floor-maps/9F.jpg,all-route-cards/route-0314.jpg,all-route-sheets/sheet-020.jpg,10,false,2,2,0,0,9.349549,9.349549,21.0,21.0,0,0,pending,,,,
R00704,G0314,floorNav,外二科病房|||S2|||toElevator,9楼,/assets/floor-maps/9F.jpg,all-route-cards/route-0314.jpg,all-route-sheets/sheet-020.jpg,10,false,2,2,0,0,9.349549,9.349549,21.0,21.0,0,0,pending,,,,
R00705,G0315,floorNav,外二科病房|||S3|||fromElevator,9楼,/assets/floor-maps/9F.jpg,all-route-cards/route-0315.jpg,all-route-sheets/sheet-020.jpg,11,false,2,2,0,0,9.393075,9.393075,21.0,21.0,0,0,pending,,,,
R00706,G0315,floorNav,外二科病房|||S3|||toElevator,9楼,/assets/floor-maps/9F.jpg,all-route-cards/route-0315.jpg,all-route-sheets/sheet-020.jpg,11,false,2,2,0,0,9.393075,9.393075,21.0,21.0,0,0,pending,,,,
R00707,G0316,floorNav,骨一科病房|||S1|||fromElevator,10楼,/assets/floor-maps/10F.jpg,all-route-cards/route-0316.jpg,all-route-sheets/sheet-020.jpg,12,false,4,4,0,0,28.564943,28.564943,20.197,20.197,0,0,pending,,,,
R00708,G0316,floorNav,骨一科病房|||S1|||toElevator,10楼,/assets/floor-maps/10F.jpg,all-route-cards/route-0316.jpg,all-route-sheets/sheet-020.jpg,12,false,4,4,0,0,28.564943,28.564943,20.197,20.197,0,0,pending,,,,
R00709,G0317,floorNav,骨一科病房|||S2|||fromElevator,10楼,/assets/floor-maps/10F.jpg,all-route-cards/route-0317.jpg,all-route-sheets/sheet-020.jpg,13,false,2,2,0,0,9.349549,9.349549,21.0,21.0,0,0,pending,,,,
R00710,G0317,floorNav,骨一科病房|||S2|||toElevator,10楼,/assets/floor-maps/10F.jpg,all-route-cards/route-0317.jpg,all-route-sheets/sheet-020.jpg,13,false,2,2,0,0,9.349549,9.349549,21.0,21.0,0,0,pending,,,,
R00711,G0318,floorNav,骨一科病房|||S3|||fromElevator,10楼,/assets/floor-maps/10F.jpg,all-route-cards/route-0318.jpg,all-route-sheets/sheet-020.jpg,14,false,2,2,0,0,9.393075,9.393075,21.0,21.0,0,0,pending,,,,
R00712,G0318,floorNav,骨一科病房|||S3|||toElevator,10楼,/assets/floor-maps/10F.jpg,all-route-cards/route-0318.jpg,all-route-sheets/sheet-020.jpg,14,false,2,2,0,0,9.393075,9.393075,21.0,21.0,0,0,pending,,,,
R00713,G0319,floorNav,骨二科病房|||S1|||fromElevator,11楼,/assets/floor-maps/11F.jpg,all-route-cards/route-0319.jpg,all-route-sheets/sheet-020.jpg,15,false,3,3,0,0,28.5687,28.5687,20.591,20.591,0,0,pending,,,,
R00714,G0319,floorNav,骨二科病房|||S1|||toElevator,11楼,/assets/floor-maps/11F.jpg,all-route-cards/route-0319.jpg,all-route-sheets/sheet-020.jpg,15,false,3,3,0,0,28.5687,28.5687,20.591,20.591,0,0,pending,,,,
R00715,G0320,floorNav,骨二科病房|||S2|||fromElevator,11楼,/assets/floor-maps/11F.jpg,all-route-cards/route-0320.jpg,all-route-sheets/sheet-020.jpg,16,false,2,2,0,0,9.349549,9.349549,21.0,21.0,0,0,pending,,,,
R00716,G0320,floorNav,骨二科病房|||S2|||toElevator,11楼,/assets/floor-maps/11F.jpg,all-route-cards/route-0320.jpg,all-route-sheets/sheet-020.jpg,16,false,2,2,0,0,9.349549,9.349549,21.0,21.0,0,0,pending,,,,
R00717,G0321,floorNav,骨二科病房|||S3|||fromElevator,11楼,/assets/floor-maps/11F.jpg,all-route-cards/route-0321.jpg,all-route-sheets/sheet-021.jpg,1,false,2,2,0,0,9.393075,9.393075,21.0,21.0,0,0,pending,,,,
R00718,G0321,floorNav,骨二科病房|||S3|||toElevator,11楼,/assets/floor-maps/11F.jpg,all-route-cards/route-0321.jpg,all-route-sheets/sheet-021.jpg,1,false,2,2,0,0,9.393075,9.393075,21.0,21.0,0,0,pending,,,,
R00719,G0322,floorNav,内一科病房|||S1|||fromElevator,12楼,/assets/floor-maps/12F.jpg,all-route-cards/route-0322.jpg,all-route-sheets/sheet-021.jpg,2,false,3,3,0,0,28.5687,28.5687,20.591,20.591,0,0,pending,,,,
R00720,G0322,floorNav,内一科病房|||S1|||toElevator,12楼,/assets/floor-maps/12F.jpg,all-route-cards/route-0322.jpg,all-route-sheets/sheet-021.jpg,2,false,3,3,0,0,28.5687,28.5687,20.591,20.591,0,0,pending,,,,
R00721,G0323,floorNav,内一科病房|||S2|||fromElevator,12楼,/assets/floor-maps/12F.jpg,all-route-cards/route-0323.jpg,all-route-sheets/sheet-021.jpg,3,false,2,2,0,0,9.349549,9.349549,21.0,21.0,0,0,pending,,,,
R00722,G0323,floorNav,内一科病房|||S2|||toElevator,12楼,/assets/floor-maps/12F.jpg,all-route-cards/route-0323.jpg,all-route-sheets/sheet-021.jpg,3,false,2,2,0,0,9.349549,9.349549,21.0,21.0,0,0,pending,,,,
R00723,G0324,floorNav,内一科病房|||S3|||fromElevator,12楼,/assets/floor-maps/12F.jpg,all-route-cards/route-0324.jpg,all-route-sheets/sheet-021.jpg,4,false,2,2,0,0,9.393075,9.393075,21.0,21.0,0,0,pending,,,,
R00724,G0324,floorNav,内一科病房|||S3|||toElevator,12楼,/assets/floor-maps/12F.jpg,all-route-cards/route-0324.jpg,all-route-sheets/sheet-021.jpg,4,false,2,2,0,0,9.393075,9.393075,21.0,21.0,0,0,pending,,,,
R00725,G0325,floorNav,内二科病房|||S1|||fromElevator,13楼,/assets/floor-maps/13F.jpg,all-route-cards/route-0325.jpg,all-route-sheets/sheet-021.jpg,5,false,3,3,0,0,28.5687,28.5687,20.591,20.591,0,0,pending,,,,
R00726,G0325,floorNav,内二科病房|||S1|||toElevator,13楼,/assets/floor-maps/13F.jpg,all-route-cards/route-0325.jpg,all-route-sheets/sheet-021.jpg,5,false,3,3,0,0,28.5687,28.5687,20.591,20.591,0,0,pending,,,,
R00727,G0326,floorNav,内二科病房|||S2|||fromElevator,13楼,/assets/floor-maps/13F.jpg,all-route-cards/route-0326.jpg,all-route-sheets/sheet-021.jpg,6,false,2,2,0,0,9.349549,9.349549,21.0,21.0,0,0,pending,,,,
R00728,G0326,floorNav,内二科病房|||S2|||toElevator,13楼,/assets/floor-maps/13F.jpg,all-route-cards/route-0326.jpg,all-route-sheets/sheet-021.jpg,6,false,2,2,0,0,9.349549,9.349549,21.0,21.0,0,0,pending,,,,
R00729,G0327,floorNav,内二科病房|||S3|||fromElevator,13楼,/assets/floor-maps/13F.jpg,all-route-cards/route-0327.jpg,all-route-sheets/sheet-021.jpg,7,false,2,2,0,0,9.393075,9.393075,21.0,21.0,0,0,pending,,,,
R00730,G0327,floorNav,内二科病房|||S3|||toElevator,13楼,/assets/floor-maps/13F.jpg,all-route-cards/route-0327.jpg,all-route-sheets/sheet-021.jpg,7,false,2,2,0,0,9.393075,9.393075,21.0,21.0,0,0,pending,,,,
